reviewId,content
f532b3c4-6a11-4c10-8f6d-f2b102acfe10,Mantappp
5313b28b-e49e-4b83-b4fd-5ef2c0787074,Baru daftar terus isi saldo pas keluar aplikasi malah suruh masuk lagi pas udah masuk saldonya ilang (
f3fa7b1a-95be-4cba-be74-c6d950bdfa90,semoga lancar terus dalam transaksi
63d7affd-ec5b-4bf2-adf2-069e7a62612a,Duit hangus lewat pembayaran qris 50k pertama gagal tiba2 yg kedua berhasil alhasil lenyap 100k jadi dua transaksi DI HUBUNGI TIDAK BISA DI EMAIL TIDAK DI BALAS MALING GUA PAKE GOPAY TABUNGAN BY JAGO TIBA2 AJA ILANG TU DUIT TRANSAKSI SEKALI JADI 2X ANEH TOLONG HATI2
992b668d-f729-4303-981b-0f99d87eb175,Bagus sekali
3d9cbbb7-b77c-4ea1-aceb-0c7a52703534,Mantap
696966a6-76be-4223-9022-cbcf194d4e50,Mntap mudah untuk tiap transaksi
dc07803e-93c1-4975-b535-6db0f947733e,"akun gopay saya di blokir tanpa ada sebab, padahal saya sudah membayar tagihan bulan ini dengan tepat waktu"
8a0f9f0b-2001-4def-a34d-e969ff02d3b4,"sangat berguna untuk banyak hal, terimakasih gopay"
a7d211d6-1924-45ad-85bc-0f887b4e95ca,"Jangan pernah kalian mencoba untuk TF dari apk ini ke e-wallet, Bakalan nyesel seumur hidup elo. Minimal 2 hari kerja proses TF nya, sungguh di luar nurul🙈"
adedc8bb-4a1c-4af3-b59a-a34af3b2cf19,smoga aja bagus tdk buruk keneksinya
cfe78359-02ad-4f53-8330-1394c8966b61,sangat bagus...
5e24354f-0af0-419d-832a-bca7a44e7330,Semoga Aman...
b12f9a47-3784-41e0-b3dc-2a6675d9c8bd,Bagus
9dea81cd-2a6d-49b4-bcce-1002eee858bf,Aplikasi mantap
bbf000de-7f96-4a55-b5b3-ecd0a5add433,Ok
ce00a6de-5111-4c22-9a08-99c72ff0feb8,The best lah pokoknya gopay.. Mau bayar atau transfer jadi praktis..
cea1e915-adfa-47c9-94c7-91ddd4f51887,cepat dan oke
797c5176-b179-4b4f-8d3e-307358ca081a,Biasa
57af9b06-610b-4fc2-b147-70a17271c7c6,sangat bagus dan sangat membantu
24e74f04-db58-4a97-a629-9dbb45d90738,Mantul
53248660-e1ae-479f-98fa-839d9dd6b7ad,Mantap
47061671-9ac6-48c7-90e6-a6f012ca7861,Keren
ef8ef492-1970-4854-9318-01b86a6ed078,Cepat tanggap dalam menghadapi sesuatu
b8cb5477-24a5-4904-9c4d-c1f026481208,aplikasi keren
ef9a57a0-f694-4ed5-ac4c-3905cd976b38,Mantap bebas admin
38c0bad8-5002-4d52-a4e0-7d3642bddd22,Belum bisa y daerah jawa baRat mh knp
d044bd2f-f1f3-4148-9f2b-ad7705ef142d,Susah bener mau upgrade ke gopay plus padahal KTP asli
30137ae1-4624-4e5a-93d7-471409ca6aa8,Sangat bagus dan simpel juga ayok donglot gopay
dcadf02b-c00e-4418-8d3b-e4484c1417fb,mntap
a621f8f6-be18-4883-8796-773d4f2ce865,Ok
f8f7a64e-293c-4735-9ade-478b9d0e84bf,Cepat dan mudah
1c60d212-36f6-40c4-9d45-8a625dc77231,Oke boss
5880845b-daa6-4429-a7f1-0705f9dddc0d,"Saya merasa pihak goyap tidak bisa melindungi privasi akun pengguna, karena sejak pertama kali saya menggunakan layanan gopay selalu ada nomor tidak dikenal menghubungi dan ini sangat menggangu dengan berbagai modus dan serta ada juga yang mengatasnamakan gopay"
12d34294-4e99-44ce-a759-1a293300a936,acc pengajuan gk jelas mending apus aj lah aplikasi
4f86cba1-59b5-48e5-b3ea-acf7dbbfc759,Mantap..
229d7bc4-2dbc-488e-9d4e-101f5263bef6,Pake gopay udah mah mudah murah lagi!
e4ba2d99-d01e-45f1-b5f8-4723b2141bdd,Bagus
d751a4f3-2cbb-4572-b26d-efee0da1c712,Kerenlah
aa68220a-0c7d-43e4-9f9c-7fc38acef1a8,Aplikasinya sangat berguna banget buat nyimpen saldo di sini aman dan terpercaya
20693411-2084-40fe-a2af-68264200a0b6,lagutimor
e6c5e48d-0d14-448a-8352-906f8a6324e3,Bagus
f8137fed-210e-4c7b-8946-193848d3da91,Puas
162bd5e3-a4dd-4eca-873a-9f8927bc1da0,"Transaksinya bikin PELANGGAN pada KABUR... Soalnya PELANGGAN/PENGGUNA gak butuh kata maap dan saran, apalagi disuruh nunggu LAMA pake lebih dari 5 menit."
3e2bee8e-f70f-4a4c-9a6e-6952a0600a82,Mantap
49f38c72-d9c0-4345-8d4b-e9a78b91384f,Oke mantap
3cf39d40-8cc8-4894-9772-960a701c4f47,Lupa goto pin tidak bisa login. Pakai otp tetap di minta goto pin.. solusi nya gimana
16dbebcb-d5a7-4c2e-a495-f9529b823131,"Belum bisa memberi nilai karena baru mencoba aplikasi ini.Bagus,tidak ribet,respon terhadap keluhan pelanggan bagus ya lanjut. CSnya lelet merespon keluhan pelanggan ya "" HAPUS "" Simpelkan...???"
7d3b9872-8f52-4b3c-8806-680691f84671,Sangat membantu
c5119acc-74f7-4fd4-9a55-4c8b0c1db908,Ok lah pokoknya cara daftar nya jga mudah
13724f3e-6c7b-4310-8076-9bb691375838,"Keren, cepat..."
425c08e1-9f9f-4bee-b2f0-a804ffbe8bb3,TOLONG DI CEK LAGI DONG.. PENCAIRAN SAYA 30 MART 2024 MASA BLM SAMPAI 1 BULAN....TGL HARI INI 20 MEI 2024 SUDAH JATUH TEMPO HARUS BAYAR....BARU JUGA 20 HARI BLM SAMAPI 1 BULAN/30 HARI...TOLONG DONG a/n : ENCEP SOLEHUDIN di CEK DI RALAT KEMBALI....
16187bcb-1326-4a59-b6af-1d0a7b0d7d4e,Ok
04eafbab-f236-47f3-8458-c75fc0029cda,man tap
3e878843-a5b1-4008-8ec5-425a79a95b4b,Ok
1dc6bc32-148f-4187-a911-42cc06d5afad,Bru mencoba gopay
1013f66c-ce7b-4ffd-ae8f-f51f544514f7,👍
929715e6-151b-4940-b1ac-afbd8f576eaa,Sangat bantu transaksi dan kl bisa pertahan kan gratis admin buat TF ke semua operator
e1daf292-122e-4a68-ba60-e3bcb0fa1100,Sukaaaaaa
737c5487-7fdc-49f1-abda-393b8785811f,Sangat simpel dan praktis
96acaae9-2fd9-454a-a50f-400a2c5d13d9,Aplikasi ini sangat Bagus dan tidak sulit untuk memakai
0dcf581c-475f-48ab-ba38-dfea4b7cc886,"App ok nih,,,"
96677d82-5cdd-433b-9762-fb5d2b15a2a8,Semenjak ada gopay apapunmenjadi mudah dan potongan admin nya lebih kecil
f539fb92-8388-402d-a836-4341181a69f7,Ok
fad1230d-e8f6-4441-941b-3163425fdc95,"gopay pinjaman bermasalah,gopay later di blokir ga amanah bayar lunas kok masih pelit"
81b82726-d58b-43e7-89fd-6cd840b85c5c,Oke
de363bb0-380d-458c-942b-20c19864d56a,Rekomendasi banget
a209b5f3-7b16-4844-ad03-1a60f2206641,Onco. Ita
1493f511-0a10-457f-928d-1d892b303063,Membantu umkm
2b58501e-d961-4db2-ab9b-cb7337404689,Baru masuk
c0db8f12-ab1d-4fa6-9946-deb005fa946a,"saya sangat suka memakai aplikasi ini,trimakasih gopay...sdh mempermudah sya untuk belqnja+tfr"
4eaf6b13-0185-4fa7-aa50-9ad90b5e6ab3,"brusan sy bli token listrik lwt aplikasi ini, ada cashback 50000 jg. pas sy masukin stroomnya ke token listrik sy, gagal trs..7x sy coba masih gagal aj..sy cba hub customer carenya sy ceritakan masalahnya dr awal ga ditanggepin serius. akhirnya sy hub PLN, & skrg dah bs lg..JGN PAKE aplikasi ini kalo ga mau kejadian kyk saya brusan"
e1077be9-bba6-45b1-a620-767fd4bcb7de,Apk ok mantal sangat membantu
3454af2a-b91e-4e17-bbcb-8d0eabea57c8,keren
67e70ecf-89b0-410a-8bd6-4baddf10d3a6,goodd👍👍👍👍👍👍
74222082-7636-4c15-86d7-95f241692c1e,Surabaya knapa belum bisa kak
e9024905-b836-414d-bea9-11d5400afa01,masih banyak pitur yg kurang mendukung
85dd670d-3a90-43d7-bcec-0d552ce6f4da,sangat membantu
64301c11-fde6-4278-bf79-61ab22534262,Apk yang bagus
aeb6a8c1-9623-4699-9b0d-e63379d808f9,Mantap
62d729ed-eb18-4ec1-bd2e-56cf2287de45,Mangstabz Bosq 👍
d7cb3e40-0107-4ef1-b8e7-dab223139197,Good... Aplikasi
d9d4164b-f5e6-4306-9ef8-18892a0b148a,Keren aplikasinya semoga e walletnya di tambah lagi
21f559f0-5228-4582-9e32-aa526c5fce38,gimana si transaksi pulsa udh dikirim tapi prosesnya memakan waktu di cancel gak bisa
7eb7a2ba-f7fe-4315-a52b-ba57a4ef1e48,Bagus sekali
ccc4bc04-2418-4bad-a2cc-3e03fdac95f2,"Sudah cukup baik dan memuaskan, memudahkan untuk bertransaksi apa saja"
aa862666-7f72-4e45-a8cd-5c8e4014e5b2,Kapan hadir di kota Pasuruan min 🗿🙏
6527c242-ad4a-446a-a9d0-591e8b63b240,Ini kenapa ya gopay ko begitu alesan sinyal jelek
1a5765ab-7e0a-43c4-8768-b13a4c9c9a82,Aplikasi kaga guna aplikasi sampah...
61f34a17-59fa-4ace-946f-0f2e56eb3cf1,mantap dan sangat membantu apa lagi tranafer ke bank lain gratissss ampe 100x
5c60ea74-e80a-4bd4-bbb1-5d435a61e661,Mantp
da7032f8-299a-49a3-abe5-62efa698e53d,Mantapppp
f6114d26-15fe-45c6-98c2-951937460a62,Saya kasih ⭐⭐⭐sisanya kalau ada THR saya kasih bintang lagi
6a5c7d2a-4e6b-4e4e-9a92-589457c2dea9,terima kasih gopay.... ..karena sudah memberikan kemudahan dalam bertransaksi
c19b5381-750a-40ff-9bd8-e7a959667e98,Keren
d202a7c9-f6b8-44dc-9b85-382638ff12a1,Terbaik
6865d7cc-3dfd-4801-b50e-bef42de846c2,Makin nyaman pakai GO-PAY dalam segala transaksi pembayaran. Sukses terus ya bosku
a8a05f5b-5682-48d4-b91a-e131d00119b7,Aplikasi ini sangat direkomendasikan buat transaksi dan banyak promo
e0b8d297-4e84-4442-a799-21a63e2c699b,aplikasi brengsek update data gagal trus
61dccf89-03c9-4c7d-b116-2e1816783548,Oke
cd91acc6-1077-46e0-9ae7-589a0cf60601,Sering eror
aaacec86-b899-4619-80bf-6ffd847dc139,apik
440d7f4d-7331-48ff-9a48-332c362a9177,Mantap
c7b631ac-8605-4e05-a34e-3eff3809b4d2,baik
47453bad-bb51-48c7-8406-42ed048c70f7,sat set joss!!!
8a163c30-dd7f-401e-a027-66a4a56ef3d0,"Sangat mengecewakan. Top up emoney, saldo kepotong tp emoney ga bertambah. Ini udah kejadian ke dua kali. Tolong diperbaiki."
f03732fe-40e2-429b-b0db-7fca749d05e9,Aplikasi nya sangat simple dan memudahkan kita untuk bertransaksi
5bd396ef-99ce-46da-80af-6b3d3418127e,Jadi lebih mudah untuk pembayaran dan transfer kesemuanya👍👍👍
64cd8b16-e05c-4139-af35-0057f1387ce6,Minta saran gimana cara biar tranfer gak ada potongan lagi ya....
567388bf-4367-4266-b3d6-3380ca618b2e,Cuma sayang nya gak bisa kirim. Uang ke rek dana. Yg lain nya ok smua.
db223dc0-b33a-4b77-80a4-a47c787d9752,"Keterangan cara top-up gopay, Pembayaran melalui livin mandiri, mohon di sesuaikan dengan yg ada di aplikasi livin' by mandirinya. terimakasih"
70a63869-57eb-47a7-bc8b-1a2329c38e70,Lumayan
f95d2931-868d-43ff-91fd-5e6242f16312,"Awalnya belum bisa akses karna kota saya belum terdaftar, Muncul WA bahwa no saya bisa terdaftar Keren, Berarti apk gopay versi perdana terus diperhatikan oleh perusahaannya"
dad6eddd-4521-4abf-a548-eb1dd923499c,mantapp.. suka bgt
30d92ccb-8fc0-4d8c-ab1c-7df36f4cbc5f,bagusssss
e5a465e1-9862-4413-9bf8-e8873cc652a0,"Mantapppp, bermanfaaaaaat"
403f7b11-cf7f-4f91-bca7-435a4f185aa1,Keren pokoknyaa
7bdb9238-0680-44aa-ad9a-d081757b1109,2 hari Trasnfer ke virtual account engga masuk masuk hati2 yg punya CC/PAYLETER Bisa2 kena denda selalu cek pembayaran di CC/Payleter kalian
6522f24e-afac-47e2-b92f-8d226aa5a4a3,okeee
a6d3b8d2-9841-47d5-9081-ee96f15fd8ec,semua transaksi jadi mudah. sangat membantu
c6462a95-6982-49cb-ac9a-b7680dc5d9b9,"Gara gara salah tarik saldo dari driver ke gopay customer, sekarang malah nyangkut saldonya, mana harus update gopay plus, payahhh."
2e1baa5e-61a2-496c-85de-4e77336033b0,Tadinya pulsa promo giliran mau beli aplikasinya log out sendiri pas masuk lgi di aplikasi promo nya udh ga ada apaan ini tipu tipu luh
4d7bb543-430e-4313-a60d-9bd019908ea2,mantul
406c4311-524d-49ee-b950-c970ad8713c6,Sangat berguna dan banyak promo
cee74219-1814-4a94-9480-21508964018a,"sangat aman, pengembalian dana otomatis, tidak ribet jika ada masalah pembayaran"
5e5f296d-80d1-4cc0-ae0f-60ef910956ba,Efektif klu tdk punya pulsa n banyak diskonnya.
e3670398-11af-4d59-8fce-500cab80ef38,Bagus
b9c17ab7-4565-48c4-9470-724ecb8818cc,Aplikasi sangat membantu untuk pembayaran apapun
f846425e-8674-4b88-8ccf-1219eb0fd8bb,Aplikasinya bagus cuma sayang untuk pembayaran PBB kota Bogor tidak tersedia di diurutan daftar kota
1d0dd2c6-8bf2-4291-90ad-0ec77be70cff,"Terpercaya, Aman , fitur juga nya lengkap , cukup mudah di pahami, proses nya cepat ."
3d7adc2c-f62d-4db4-8e38-0aa0d32e3de4,Sangat bagus membantu dan mudah
e1a5a584-c50a-4114-b52d-0baf6b2f009c,Saldo di gopay tiba tiba hilang ..dan tinggal 0 rupiah. Jd kecewa dan ragu .sdh tidak percaya lg dengan apk ini.
c80a142a-395d-4430-bda4-81c2baaa171e,pembayaran apapun jd lebih mudah
ef832994-5638-46ac-baa9-ddd83be76ede,terbaik 👍
f060d016-b7c0-4393-ae5d-eef04e5393fe,baik
caa86aca-8da1-48df-b4bb-8fac0e429e2e,Ingin lebih baik ke depan
2e4f4b97-9bdf-48e7-ba8e-01423cd14ec3,"Hadeh gopay.... Masa udh di transfer ga masuk saldo sama sekali notifikasi pun tidak ada, harus nunggu 2 hari kerja mana butuh uang lagi tolong lah gopay diperbaiki masalah ini saya pun blom tahu 2 hari kemudian apakah kembali saldonya, mohon direspon pihak gopay... pengguna juga khwatir"
539da8d1-ba36-4231-b747-c1c0e80ae79b,Coba deh ajarin lagi penagihannya sesuai SOP OJK LAGI... NGANCAM2 SEBARKAN DATA SAYA.... ADA UANG JUGA SAYA BAYAR UDAH GITU PADA KASAR.... LIATIN SAJA SAYA LAPORKAN OJK BIAR DITUTUP NII GOPAYLATER...NYESEL GW...
837c3d40-4b37-4af1-8158-842cb92e9770,Lancar
85989b04-290d-4a2c-99c5-3211787d019f,Lebih hemat gratis biaya transfer
e70b7fd2-7451-4030-86fe-dcdd8628434f,Ok
8f0edac4-3fa7-4acf-a26e-30fb5480db54,Sip cuy
f5deb576-4038-4b77-affd-abf43a4c263c,GoPay sangat membantu saya
b1ee5163-fb26-4609-b499-4151fd98a13c,Sangat mudah dan membantu
21e570fc-8b0e-432c-ac77-463f731053cc,"Gopay jangkauan transaksinya skrg makin luas nih antar bank, ecommerce, bayar tagihan smua bisa"
fd45c329-c8ad-4996-9e18-5881ecf51121,ngebantu banget
0262834b-8e8c-4184-8878-afed60907ce1,👍👍👍
dff891e1-eef6-4818-bfe6-0cde46533b2f,"susah dimengerti sangt bingun cr oprasiny kebanykn menu jdi ribet pakeiny, saran tlg di rbh yg simpel aj, kli bagi ank mudh emng fahm , tpi bagi kalangan orang yg agk tua bingun mf klu ad yg slh .mksih"
f0c47f12-9792-4553-ac75-3a95e12e6372,Suka
900306b5-ad4e-4c3a-8a93-673f96fa3087,Bgua
0a4fbd15-b608-4ada-9660-6aa405452af6,Mantap 👍👍👍
750f04e9-3e3f-42df-abcf-e2b314af1b2d,Bagus
d334a8f3-784b-4eb7-a4de-bb41e9d41039,"Aneh, akun saya diblokir permanen dari menggunakan fitur transfer sesama gopay dan bank. Padahal saya tidak pernah melakukan pelanggaran. Pas ditanya pelanggaran apa yang akun saya lakukan mereka gak berani jawab."
8a209a99-09af-44b4-89fd-7c1b639372ec,sangat baguss !!!!
6b6ccdfc-9cd9-4fee-bbcd-1c61545e8495,Tf nya gratis
61794e38-42db-437b-8d1c-53457d5f22d3,Overall good
b2a0d944-4be6-43cb-885b-6c10dadf1b07,Banyak vocer diskon nya asik banget
f51efbe4-2c49-4270-9d2a-73536b7c0197,"Hahahhh.. Aneh sekali, masa di medan gk bisa di pakai, salah satu kota terbesar di indonesia loh, masa belum tersedia.."
fea04e7f-9880-437c-b483-bda0c0cd6755,cepat dan terpercaya
fac060c0-691e-4560-97ee-8cb2952e42ba,Sangat bagus aplikasi ini wow
e9092d23-0a23-4386-baf6-a4890dfe1f81,Bagus
74e47d71-28c4-48de-9f40-b92aeb361c0e,mantap tanpa pajak coyyy
c00bc5dd-54d5-4696-88c8-bb50468d2eb2,Ok Terimakasih
7c628ba0-01f4-4d80-9a03-8ba3744627d2,Blum berpengalaman ttg aplikasi ini
1a1358cd-5654-4dad-b337-f3abb0476f26,Lbh memudahkan pengguna
fc6d00a8-de86-4452-861e-d4997ea9b0c7,Pinjam sekali limit naik bayar G pernh telat. mou pinjam lagi tenor G da pilihan. yg awalnya bisa milih skrg g bisa milih tenor. amazing bener gopay tu
5b20e170-fa74-41e7-bd74-18005618df92,Sangat baik
7e33b159-ee40-49c0-b780-fad18690cea1,nive
4b6187e0-a608-417d-88f2-5d4f0c49f26c,Membantu banget
912cb3e6-afb7-422f-9ec4-f19f4ae1d43f,"Suka pakai GoPay, karena mudah dan banyak promo, meskipun kadang kelewat tidak kepakai"
a5672d03-1100-47f6-88b1-ad45761a720b,Lancar aja kali ada uang y tp...😁😁😁😁😁😁😁😆😆
0b9572c3-5ba3-45c2-8ae5-96a3c4c3c602,Sulusi yg baik
1e153fe0-69d4-49a2-8475-1fb5e9d4a744,Gopay pinjam sudah di setujui tapi ketika mau penarikan nomor rekening tidak valid padahal nomor rekening sudah pas aneh banget aplikasi gopay pinjam
3d52972a-df7b-4ed8-bf4d-c9cb72d7ba98,Apk terbaik
5600f816-b2f5-4417-8356-fe905c738ece,mudah cepat
b6ead17a-debe-4d69-9b53-4a6dc5f04a53,Mantav
807df280-2a9e-4892-8d71-4d110649bc15,selalu membantu
fc8eb78f-3920-4691-86ad-923c82128983,Sangat membantu
0c5f7e18-8767-4417-a62a-03e879852145,Mantap dah
b91b45c2-643e-4475-a35c-91f2af416e36,MANTAPP
8be8424b-95bd-4533-9aa2-ff21e4b3b20f,Mantap
ab5e9b27-52c9-4ed2-be3b-135a0731fb8f,Mantabz... transaksi sebebas itu
cf8e083f-3e70-4922-ab95-4691b3872984,"Aplikasinya bagus banget dan ngebantu banget, kalau mau kemana-mana gausah ribet bawa dompet, kan bisa pakai gopay, mau beli pulsa, token, paket data gampang gaperlu keluar rumah, bisa pakai gopay ajaa"
8e8a2f47-e4f0-4bbd-bb2e-6cdcc86d59b7,Tingkatkan trus dan sukses sllu gopay
0bfb6851-dec1-4142-8e07-a1d0c2803c4e,Sialan padahal sandi saya sudah benar.alasan nya terlalu banyak mencoba.mencoba pala bapak kau.?!!!
3950557c-6a67-47a5-b35d-24823b33a799,aplikasi yang sangaaaaaat bagus sekali pokonya good..good..good
cceea84c-e814-4857-956c-3b12e3984c0c,baik
1a24b177-a5d3-41ef-8b49-7bf821b44dbc,Dapat email sudah bisa akses ke gopaypradana prioritas tapi giliran dj donload.. Blm ada dikotamu... Maksudnya apa saya? Smntra saya tinggal di pusat kota jakarta selatan.
b377daa8-126c-4451-a785-a1578d881975,Susah log in kalo sudah log out padahal saldo lumayan di gopay selalu dipersulit saat mau login
8aa5943f-8ef7-45de-9bd8-90af6825f28c,"Ribet pin gw salah Mulu, ni gw lupa sandi malah gamau mau tolol bat ni apk mending gw TF di dana tadi hangus dahh uang gw aplikasi gajelas"
72992365-6170-4261-8353-2422e0c362d3,"Dompet digital yang begitu aman dan terpercaya,benar benar recomended banget buat digunakan"
12402b1f-d2a3-48ca-b536-01d444cc4356,Udah lebih 3 tahun menggunakan gopay... nyaman dan mudah
d1c66497-1f5f-4e47-8ca8-093dfeb64b8a,Transfer antar bank atau e walet sangat mudah
3a6f9d4f-780b-4eff-a372-15606e87918e,Ok mantap
4558ad02-634a-46f9-a935-eba695ddccfd,Sangat bagus
dad26e54-7c85-4b78-8291-dc9b1ddff05e,Oke
70a5259d-92b9-4d81-a211-1f516ff5d916,mantap gojek
f440f878-f22c-4af6-aa05-a347f0b2d144,Sangat membantu dan mempermudah
41d33da5-66f5-4b70-8fee-96c1df56b70d,sangat bagus
b788af6c-22f9-45d9-9628-51bf7ad0dc32,Satu aja dlu soalnya privikasi email nya lama udh 2 hari blm juga di acc
cc8f5118-3207-4f05-90ac-1ad3904ea250,goodluck
64e376e3-130b-4034-a533-b2ba5a12fad7,Aplikasi yg mudah digunakan & membantu...
ff547d87-815b-4230-ae1a-22fcf60050c1,Layanannya cepat dan pasti
c5dc35e4-6afe-4581-806f-ec3e694c0b90,Kasih pinjaman
1bc057a4-4693-4dd1-90ef-ad585be9986b,SALDO SAYA KENAPA HILANG MULU?! TOLONG KEAMANAN NYA DIPERKETAT! SAYA SUDAH COBA MENGAJUKAN LAPORAN TAPI TIDAK SESUAI GIMANA INI PIHAK GOPAY?! SEMENTARA SAYA SUDAH MENCANTUMKAN BUKTI!
22f21ea0-dc7e-427b-8583-e606080e2de3,Bolehlah aplikasinya sangat membantu
e54a1399-c9cc-4448-88c9-99823c067d4d,"Ok, bagus"
840d4c5f-9299-45c1-ac63-bac660e1b925,Bagus
186fb423-d131-4549-9b48-f23e68d0181f,mantap lah pokoknya
cf877fc3-9195-4ef4-82ee-202c2c098c51,ok
f3c5a36d-27b1-4371-a34e-e462ff7cf88f,Mantabssss
f6e33f12-7c05-4a81-b44b-577a004a452c,Baik
1a7dec29-f1be-4e34-abdd-f108dbc26a6b,Terlalu banyak aplikasi yg harus di download
209fd24c-d3e3-4a17-9bb1-4e42de189d1b,Lebih cangih
44f4c065-49ae-4202-96b1-007e6ef96f86,Saya suka
c0deb173-ae70-4480-b433-82bd63afa402,"Udah ngisi formulir,tapi belum memenuhi syarat katanya"
baad3a49-7296-44ae-8fa4-218274334ef5,"Ga jelas, gopayleter tiba2 di blokir padahal bayar tepat waktu dan selalu dapat penawaran gopaypinjam tapi di tolak... Mulai sekarang tidak nyaman pakai gopay banyak tipu agar menarik"
1a1d9bbb-9399-4c61-9a9d-154d11b1c261,Bguss
844f07f1-56c2-4fcc-8036-5763ef4c3c91,wow bnget apk gopay transfer ini bagus dan fitur banyak sehingga memudahkan pengguna nya
e9537b2e-27c1-412a-a26f-e98d9fb3469f,bagus
1e22b64e-9116-417c-a0e6-44dfe0ce2d1b,"Agar lebih mudah bertransaksi, prospek jangan terlalu rumit"
1a2ffc92-fba3-46fc-b9dd-b473165d9155,Sangat bagus
ef400f69-2576-4644-b42b-2e558f7de88a,Saya sangat puas dengan gopay
8429acd0-2e13-4305-aef7-127f81d844a0,Apk cepet
74e598b4-4ee7-4edb-be44-243e1d1eecb6,Good well
b9dfbbd5-21e2-4b16-9a2f-f34b8e4c6ffb,"sumpah ini saldo ilang tf ke bank gangguan saldo malah ilang ngajuin jaminan saldo harus ada id transaksi sementara diriwayat ga ada nominal yg ilang lumayan ditanggal"" tua begini astagaa"
1b472ce7-a995-4807-ad61-f7c03dfa86bb,Josgandos
11bc1283-5954-4efe-82b4-a8685a58d652,"Sudah cukup baik, tapi sangat di sayangkan gopay pinjam tidak bisa di gunakan, harus mengaktifkan iklan ID dahulu yang dimana saya tidak paham bagaimana cara mengaktifkan iklan ID dan gopaylater pun mau aktivasi harus pake kode reff. . Padahal saya ga pernah nunggak dan di bank lain pun tidak punya cicilan hutang"
c8881e23-cbeb-4903-a3f0-b274708baf54,Sangat Puas
82285105-2e76-4f8a-9a15-5c30770775bf,Puas lah Makai aplikasinya
e6401b52-9f64-47d6-92e1-d61ee0c1d07d,sangat cepat n bagus
0f5c81bf-ad0d-4c93-9f22-bfea87270c79,Bad
55eae854-7336-4c9b-9dfa-6e4479fa25da,trimakasih
17a61677-8c62-4606-b40c-2a0cd7562e8b,"Sangat membantu sekali untuk bertransaksi.,lengkap dan mudah.."
deda8e91-6f3e-4003-bb9c-316d7657673d,Bagus
e8d71b7b-87d5-459a-be2a-dd73580a5330,Mantab free tf ke bank mana aja tanpa biaya admin
7b534fb6-bdc1-409d-ba88-a198b8e86d5d,"Sangat tidak baik aplikasi ini, padahal saldo masih ada, tapi mau transfer tidak bisa, di pemberitahuan kalau saldo sudah digabung ke tabungan, tapi saldo di tabungan 0"
20078bf0-f36b-4b59-a481-a6b1b5bf0531,Mantap
2687be23-2978-4ecf-bcbc-6eb0febf7081,Mudah transaksi
886e3828-1774-4076-9274-b8d43ca27bde,Emang bnr sih. Grtis tf ke semua bank. Tp bnyak minus nya. Setelah transaksi tf lbh dr 2x...akun gopay nya lngsung eror. Ngeri2 sedap klo sering2 begini. Tkt saldo gopay nya tiba2 ilang. Sy saran kn. Jgn bnyak nabung saldo d gopay.... Bahaya
bc69fa0d-5fd3-416a-af73-367133fb7444,"Akhir² ini kalau mau bayar qris selalu eror, padahal pakai aplikasi lain bisa"
788bf06f-8a4b-42f8-a2e7-fe13fcfa44a1,Ok
e7566bcf-5267-4381-973b-115a9b600e15,sangat membantu
e427c20e-5ea8-40f7-9ef8-51faf105c0bb,Dukung terus dan tambahkan fitur canggih semoga maju terus dan hemat baterai ya tolong
2e5c4ea0-a95d-4af2-ab02-a32fcea51e32,Mantap lah
250de3ee-f24e-4075-a1a3-3b4558075041,aplikasi bayar yang membantu
87f3fef7-4828-4c78-a3c5-f9248cf42e42,Apik tranferan sat set gak pke lama
1fdc725d-2b5e-4afa-83c2-50f68bd6823c,"Untuk pengalaman ku pakek gopay sih ok , makanya ku kasih bntang 5"
6e944e3a-2411-4977-93e8-882f905f4c50,"Aplikasinya sangat keren saya sangat suka dengan fitur""nya dan aman sekali untuk menyimpan uang"
98d0684a-b5b5-4747-8e3a-66b84133a90a,sangat membantu
16b4b859-686e-41a3-a6b7-f6d206056a4d,Smoga gk akaya dana
9e1d89e1-4dbe-4bf9-bd97-7500f62cdf8b,👍👍👍👍
774e056a-e665-4283-b259-ac5d590c7488,"Mohon hpus data"" kami klo yg slh gunakan sya tidak brtngong jjawab sya brtindak keras klo ada yg mngatas nmka. Data kmi"
568d7166-1151-4fa3-9ac6-8c32c8e68102,Lumayan puas mau trnfer ke bank mna aja bisa dan gk ribet
c691c5f2-6b70-436d-bea9-75ea8dc08145,Bagus sekali.saya sangat suka
6a0ff54d-b756-449a-9d4a-e6deea3e744d,Okeh 👍
f51bdf7e-a09b-4195-8fbd-68681a034863,GoPay semakin berkembang sejak ada aplikasi baru khusus ini jadi semakin membantu mantap 👍
e805404b-a51b-47e4-93b7-1a312fd342a1,makasih min berkat aplikasi ini saya sangat terbantu
f0228b1a-0ca7-40d4-9229-f5489d0fef29,mantullll
34979d88-1c18-407d-bbb1-69836464b21f,cukup bagus
59382aef-d7d1-4bc3-aee2-4d258865b2b7,Bagus
e9d3965c-d92c-4775-873a-4ea4e55fd2e6,Luar biasa semoga makin maju
21234c20-67cb-436d-a3ef-75216649292b,"Gila ya, sekarang jajan dimana mana lebih enak pake gopay, ditambah transfer buat kebutuhan sehari hari juga jadi lebih gampang!"
59862d82-734e-42d5-934a-0ea364efcdf7,Nagus dan sangat membantu
7aa3bb87-b8ff-43d9-a5ac-f5dfe7a5a871,Bagus
